arrival_t,start_t,end_t,e2e_latency_s,correct,n_llm_calls,prompt_tokens,completion_tokens,cost_usd,timed_out,error,router,target_qps,seed
90.0956459014906,90.09632611274719,270.09917879104614,180.00285267829895,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
90.44007446837317,90.44084048271179,270.4417223930359,180.0008819103241,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
91.87383006736079,91.87544631958008,271.87635111808777,180.0009047985077,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
92.33386096211177,92.33521771430969,272.3360047340393,180.00078701972961,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
93.1573751286006,93.16019058227539,273.1630265712738,180.0028359889984,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
94.06331480655199,94.0652847290039,274.0671298503876,180.00184512138367,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
96.91600916339434,96.91929745674133,276.92093563079834,180.001638174057,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
98.3317667306306,98.33384919166565,278.33548641204834,180.0016372203827,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
99.04134999242498,99.04273176193237,279.04436349868774,180.00163173675537,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
100.88270238623116,100.88474011421204,280.8874328136444,180.00269269943237,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
101.33915018960062,101.34029936790466,281.34114813804626,180.0008487701416,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
101.82383740384081,101.82492160797119,281.8258833885193,180.0009617805481,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
105.04211242826742,105.0457091331482,285.04928708076477,180.00357794761658,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
105.8316427918585,105.83266830444336,285.83425521850586,180.0015869140625,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
107.31639080455828,107.31708526611328,287.31813192367554,180.00104665756226,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
107.69392252758617,107.69463896751404,287.69568157196045,180.0010426044464,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
110.16245441163393,110.16527891159058,290.16782569885254,180.00254678726196,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
111.11109767747092,111.11339569091797,291.1153450012207,180.00194931030273,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
111.39519910734346,111.39581942558289,291.39682149887085,180.00100207328796,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
114.10781825200561,114.11073565483093,294.11375880241394,180.003023147583,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
114.74066763467401,114.741530418396,294.7425992488861,180.0010688304901,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
115.1553249094498,115.15711832046509,295.1592106819153,180.0020923614502,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
115.46015669575014,115.46056747436523,295.4618139266968,180.00124645233154,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
115.56913051895413,115.56984972953796,295.5702483654022,180.00039863586426,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
115.79307797060012,115.7942202091217,295.7947700023651,180.0005497932434,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
116.97152184921895,116.9735414981842,296.974484205246,180.00094270706177,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
117.12308982580691,117.12382292747498,297.12484192848206,180.00101900100708,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
117.42246060128788,117.42325282096863,297.4244050979614,180.0011522769928,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
118.0155428891661,118.01702761650085,298.01825976371765,180.0012321472168,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
118.80232054013956,118.80398869514465,298.805330991745,180.00134229660034,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
119.28117274608658,119.28363132476807,299.2860457897186,180.00241446495056,False,0,0,0,0.0,True,timeout,RopMura,1.0,14
0.05648835474180792,0.056665897369384766,83.43382143974304,76.49413633346558,False,1,298,122,0.0,False,,AgentRoute,2.0,14
0.6628026401975823,0.6644678115844727,86.02619242668152,65.1803994178772,True,1,314,66,0.0,False,,AgentRoute,2.0,14
1.1906394174614923,1.1921799182891846,89.38381814956665,58.84984350204468,True,1,253,88,0.0,False,,AgentRoute,2.0,14
2.600290012973825,2.602782726287842,92.29689955711365,47.97508955001831,False,1,305,72,0.0,False,,AgentRoute,2.0,14
2.7584098232696883,2.7591333389282227,95.14356827735901,30.47257661819458,True,1,297,67,0.0,False,,AgentRoute,2.0,14
2.906116103471436,2.9064910411834717,99.4310097694397,24.86455011367798,True,1,421,110,0.0,False,,AgentRoute,2.0,14
3.56835718776326,3.5693509578704834,101.82696723937988,18.39294409751892,True,1,237,62,0.0,False,,AgentRoute,2.0,14
4.105487813367311,4.107107400894165,146.98728489875793,60.960763692855835,True,1,301,85,0.0,False,,AgentRoute,2.0,14
4.285964120499713,4.286479473114014,110.70622110366821,21.322198152542114,True,1,268,63,0.0,False,,AgentRoute,2.0,14
4.8623396628714595,4.864244699478149,121.29006958007812,28.992893934249878,True,1,351,75,0.0,False,,AgentRoute,2.0,14
5.114988167776623,5.115700006484985,134.34655809402466,39.20279049873352,True,1,451,80,0.0,False,,AgentRoute,2.0,14
5.866439534011681,5.8676438331604,137.11647534370422,37.68526840209961,True,1,311,71,0.0,False,,AgentRoute,2.0,14
5.929447710352394,5.929893970489502,185.93401288986206,180.00411891937256,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
6.055776450009714,6.056220769882202,159.7225034236908,49.016093492507935,True,1,263,82,0.0,False,,AgentRoute,2.0,14
7.21443847119775,7.215827226638794,162.33231663703918,41.04210901260376,True,1,413,62,0.0,False,,AgentRoute,2.0,14
7.436047410906193,7.437233924865723,182.52448201179504,48.17766189575195,True,1,362,89,0.0,False,,AgentRoute,2.0,14
7.586871877139526,7.587510347366333,187.2321810722351,50.115403175354004,False,1,234,123,0.0,False,,AgentRoute,2.0,14
8.402410264033001,8.402662992477417,188.4044771194458,180.00181412696838,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
8.90179001556804,8.903294563293457,188.9041178226471,180.00082325935364,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
8.982875131899604,8.98350715637207,188.9842917919159,180.00078463554382,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
9.383611924101203,9.385031938552856,189.38578462600708,180.00075268745422,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
9.92893257424808,9.929717540740967,189.93045139312744,180.00073385238647,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
10.019063362724404,10.019996643066406,190.02068495750427,180.00068831443787,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
10.546406461371852,10.54768419265747,190.5489444732666,180.00126028060913,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
10.612045625216961,10.612865686416626,190.61315298080444,180.00028729438782,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
10.81758571623831,10.819241523742676,190.82152819633484,180.00228667259216,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
10.861023048056115,10.861449480056763,190.86184549331665,180.0003960132599,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
10.975366050467391,10.975672960281372,190.97618889808655,180.00051593780518,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
12.883711862888438,12.886711597442627,192.88895750045776,180.00224590301514,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
13.142197262044597,13.143137693405151,193.1444661617279,180.00132846832275,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
15.466895959351957,15.469408512115479,195.4720356464386,180.00262713432312,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
15.755599565060788,15.757828712463379,195.7595820426941,180.0017533302307,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
16.223248699271455,16.22446298599243,196.22530031204224,180.0008373260498,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
17.253442343664855,17.254630088806152,197.25661277770996,180.0019826889038,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
17.83403232164864,17.835362672805786,197.83645677566528,180.0010941028595,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
17.893160339207054,17.89356279373169,197.89473676681519,180.0011739730835,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
18.33784377616627,18.33912944793701,198.34044241905212,180.0013129711151,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
18.84003517404886,18.840784072875977,198.8421642780304,180.00138020515442,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
18.939991688036315,18.941099882125854,198.94147777557373,180.00037789344788,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
18.989720948741404,18.990302324295044,198.9907386302948,180.00043630599976,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
20.028618080600534,20.030460834503174,200.0320529937744,180.00159215927124,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
20.38916661886175,20.389949321746826,200.39051723480225,180.00056791305542,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
20.49690234135284,20.497185230255127,200.49775075912476,180.00056552886963,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
20.798190912335887,20.7986056804657,200.79925990104675,180.00065422058105,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
20.92126133794021,20.92167019844055,200.92256498336792,180.00089478492737,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
21.721604251182363,21.72261619567871,201.72462368011475,180.00200748443604,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
22.068658196891114,22.068899393081665,202.0702097415924,180.00131034851074,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
22.12268918165274,22.123796224594116,202.12442803382874,180.00063180923462,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
22.974915282977985,22.976801872253418,202.97936367988586,180.00256180763245,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
23.02181532440446,23.022002935409546,203.02261781692505,180.0006148815155,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
23.186531989495837,23.187316417694092,203.18802618980408,180.00070977210999,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
23.20073039216063,23.201512336730957,203.20232462882996,180.000812292099,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
23.87492388129158,23.876304388046265,203.87722611427307,180.0009217262268,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
23.935372293912376,23.936495304107666,203.93753743171692,180.00104212760925,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
24.308397978841008,24.308871507644653,204.31015181541443,180.00128030776978,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
24.35719540551204,24.358043432235718,204.3584122657776,180.00036883354187,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
24.68457941964859,24.685524702072144,204.68696928024292,180.00144457817078,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
25.262761771983218,25.264280557632446,205.26576328277588,180.00148272514343,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
25.645459953453337,25.64680528640747,205.64804339408875,180.00123810768127,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
25.94909783922294,25.95024299621582,205.95153498649597,180.00129199028015,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
26.2807667396363,26.281718730926514,206.28304290771484,180.00132417678833,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
26.568042383687462,26.570144653320312,206.572589635849,180.0024449825287,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
27.02052816134807,27.021730422973633,207.02330899238586,180.00157856941223,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
27.070357799622954,27.070911645889282,207.07150197029114,180.00059032440186,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
27.392077623490884,27.393359899520874,207.39398431777954,180.00062441825867,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
27.52684373491676,27.528663873672485,207.52928805351257,180.0006241798401,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
28.529765062233636,28.53183078765869,208.53453063964844,180.00269985198975,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
29.92837153570977,29.930400609970093,209.9331316947937,180.0027310848236,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
29.962751273200922,29.96359157562256,209.96434259414673,180.00075101852417,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
30.040083234996747,30.04079842567444,210.04164147377014,180.0008430480957,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
30.647888149368008,30.648868322372437,210.65048217773438,180.00161385536194,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
31.071558792378227,31.072497129440308,211.07294750213623,180.00045037269592,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
31.08120423118333,31.0826678276062,211.08315873146057,180.00049090385437,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
31.691413986165095,31.69239115715027,211.69396710395813,180.00157594680786,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
33.132011767157394,33.13400316238403,213.13559222221375,180.0015890598297,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
33.40706390742825,33.407405376434326,213.40805745124817,180.00065207481384,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
33.62052871080088,33.62173676490784,213.62245965003967,180.00072288513184,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
34.04181834905577,34.04329490661621,214.0441038608551,180.0008089542389,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
35.4413746430436,35.443845987319946,215.44669675827026,180.00285077095032,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
35.59432386636499,35.59512686729431,215.5960648059845,180.00093793869019,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
35.774296287693865,35.77543520927429,215.77646780014038,180.0010325908661,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
35.87886150135011,35.880656242370605,215.8817458152771,180.0010895729065,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
36.37385373963423,36.37543177604675,216.37641382217407,180.00098204612732,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
36.690592973677056,36.69189190864563,216.6929030418396,180.00101113319397,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
36.8384995971323,36.83918285369873,216.84023356437683,180.0010507106781,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
37.083924858887634,37.08456301689148,217.0851526260376,180.00058960914612,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
37.10162385976369,37.101726770401,217.10227942466736,180.00055265426636,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
37.288933392705786,37.29001259803772,217.29065346717834,180.00064086914062,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
39.3234406977178,39.32717943191528,219.32992386817932,180.00274443626404,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
39.76443828010262,39.76575827598572,219.76655793190002,180.0007996559143,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
39.93048793423852,39.93106746673584,219.93196082115173,180.0008933544159,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
41.305941511873925,41.30761480331421,221.30956196784973,180.00194716453552,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
41.52773979160864,41.52898097038269,221.5299813747406,180.0010004043579,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
41.67260500027481,41.674254417419434,221.67536878585815,180.00111436843872,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
41.69049099420304,41.691431283950806,221.69158911705017,180.00015783309937,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
41.76952080948137,41.77062702178955,221.77084159851074,180.0002145767212,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
41.88049237938171,41.880879402160645,221.88111758232117,180.00023818016052,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
42.011197698201705,42.01213765144348,222.01249933242798,180.0003616809845,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
43.04290685300801,43.044313192367554,223.0457320213318,180.00141882896423,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
43.196540758657456,43.197731018066406,223.19807171821594,180.00034070014954,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
43.339449748168015,43.34104585647583,223.34237098693848,180.00132513046265,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
43.80252749674692,43.803650856018066,223.80492687225342,180.00127601623535,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
45.0478229507453,45.04935121536255,225.05140495300293,180.00205373764038,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
45.220037234186584,45.2207248210907,225.221759557724,180.0010347366333,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
45.93691503368039,45.938689947128296,225.93965864181519,180.0009686946869,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
46.166930481055886,46.16810321807861,226.16908407211304,180.00098085403442,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
46.5786875643003,46.58067178726196,226.58271527290344,180.00204348564148,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
47.03165740327599,47.032270669937134,227.03352546691895,180.0012547969818,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
48.45800458169717,48.45985174179077,228.4621479511261,180.00229620933533,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
49.1658833653153,49.16669464111328,229.16805362701416,180.00135898590088,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
49.52067499621249,49.52118921279907,229.52260446548462,180.00141525268555,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
50.44135119311558,50.44328188896179,230.44396138191223,180.00067949295044,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
50.66957509480031,50.67068004608154,230.6714165210724,180.00073647499084,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
50.911918701920406,50.913108348846436,230.91387557983398,180.00076723098755,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
52.52105621413371,52.522915840148926,232.524747133255,180.00183129310608,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
52.91582139592925,52.91651439666748,232.91740536689758,180.0008909702301,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
53.65819540227914,53.65939474105835,233.66040515899658,180.00101041793823,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
53.846961263793084,53.847734212875366,233.8488359451294,180.00110173225403,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
55.081227205816965,55.08312392234802,235.085307598114,180.002183675766,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
55.55554883873546,55.5578351020813,235.56003594398499,180.0022008419037,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
55.69759955367173,55.69813084602356,235.6994502544403,180.00131940841675,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
57.05390912600281,57.05565667152405,237.05804538726807,180.00238871574402,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
57.370333817337006,57.371169090270996,237.37257981300354,180.00141072273254,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
57.5776624547249,57.57954549789429,237.5810375213623,180.00149202346802,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
57.73007834787507,57.73083829879761,237.7314555644989,180.0006172657013,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
57.78456525947706,57.78501605987549,237.7857105731964,180.00069451332092,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
57.89653898530006,57.89727807044983,237.89804983139038,180.00077176094055,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
58.48576092460947,58.48705792427063,238.48790287971497,180.00084495544434,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
58.56154491290346,58.56232285499573,238.5632004737854,180.00087761878967,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
58.71123030064394,58.71165227890015,238.71258568763733,180.00093340873718,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
59.00777144458305,59.00910496711731,239.0101113319397,180.0010063648224,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
59.40116027006978,59.40262699127197,239.40373039245605,180.00110340118408,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
59.64058637304329,59.64200973510742,239.64419722557068,180.00218749046326,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
60.409365231138956,60.41090941429138,240.41240644454956,180.00149703025818,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
60.55774759618438,60.55818486213684,240.55868458747864,180.0004997253418,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
60.78765546531645,60.78852844238281,240.78891611099243,180.00038766860962,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
61.064353423061476,61.06493043899536,241.06535863876343,180.00042819976807,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
61.133335285355194,61.134140491485596,241.1345808506012,180.0004403591156,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
61.259051378946204,61.2594256401062,241.2598876953125,180.0004620552063,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
61.338247765237845,61.338645935058594,241.33911561965942,180.00046968460083,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
61.984462805178616,61.98550486564636,241.98645162582397,180.0009467601776,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
62.06370266616535,62.06475520133972,242.0657868385315,180.00103163719177,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
62.615124352268566,62.6164288520813,242.61662077903748,180.00019192695618,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
62.740662553734765,62.74172329902649,242.74287247657776,180.00114917755127,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
63.26123749795977,63.2624237537384,243.26362228393555,180.00119853019714,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
63.795565629700256,63.79812049865723,243.8004047870636,180.00228428840637,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
64.01363822056786,64.0144739151001,244.01579761505127,180.00132369995117,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
65.36587899126877,65.36846089363098,245.3691520690918,180.00069117546082,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
65.90058515317678,65.90214395523071,245.90289092063904,180.00074696540833,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
66.30800815651347,66.30883121490479,246.30949211120605,180.00066089630127,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
66.33170567012465,66.33201885223389,246.33268189430237,180.00066304206848,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
66.59259060163284,66.59337663650513,246.59412837028503,180.0007517337799,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
66.74725821561987,66.74766421318054,246.74848699569702,180.00082278251648,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
67.06456395618301,67.06511569023132,247.06597304344177,180.00085735321045,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
68.41856411337382,68.42062997817993,248.42256999015808,180.00194001197815,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
69.41595979933959,69.41781902313232,249.4198443889618,180.00202536582947,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
69.44791191278196,69.44901728630066,249.45004510879517,180.0010278224945,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
70.01782549261112,70.01971387863159,250.02179837226868,180.00208449363708,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
71.3784078284234,71.38020610809326,251.38237524032593,180.00216913223267,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
71.76933310433846,71.77073669433594,251.77199268341064,180.0012559890747,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
71.82021248886953,71.82090854644775,251.8212399482727,180.00033140182495,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
72.82809412362732,72.83004975318909,252.8324203491211,180.002370595932,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
73.10595329842266,73.10646486282349,253.10691094398499,180.0004460811615,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
75.07589283228567,75.0767343044281,255.0791003704071,180.002366065979,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
76.11348593092127,76.11493945121765,256.11634612083435,180.0014066696167,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
76.99617144320362,76.99803066253662,256.9994103908539,180.00137972831726,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
78.33467163662043,78.33658576011658,258.33803963661194,180.00145387649536,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
78.36994994646432,78.37089085578918,258.37125182151794,180.00036096572876,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
79.15934696415816,79.16082763671875,259.1623103618622,180.00148272514343,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
79.3414001982557,79.34216070175171,259.342759847641,180.00059914588928,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
79.41401849183819,79.41552352905273,259.41607117652893,180.0005476474762,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
79.6523448874989,79.65390920639038,259.65438628196716,180.00047707557678,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
80.09681188409813,80.09750986099243,260.09905076026917,180.00154089927673,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
80.09925436205559,80.099693775177,260.10028767585754,180.00059390068054,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
80.39785583149748,80.39909625053406,260.39974904060364,180.00065279006958,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
81.16470032360307,81.16603899002075,261.16770029067993,180.00166130065918,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
81.506587813894,81.50763249397278,261.50823068618774,180.00059819221497,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
81.88213351812185,81.88322329521179,261.8838198184967,180.0005965232849,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
82.05783178063545,82.05961227416992,262.0601861476898,180.0005738735199,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
83.83551878487368,83.83631753921509,263.84016466140747,180.00384712219238,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
83.9781431390558,83.97962927818298,263.9804937839508,180.00086450576782,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
84.54966398096101,84.55131793022156,264.55151319503784,180.00019526481628,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
85.0686642500619,85.06996846199036,265.07126927375793,180.00130081176758,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
85.06895243791695,85.07002711296082,265.0713121891022,180.00128507614136,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
87.89588781985663,87.89814448356628,267.90137457847595,180.00323009490967,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
88.03012933645371,88.03046011924744,268.0306251049042,180.00016498565674,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
90.27777185736566,90.27882552146912,270.2820158004761,180.00319027900696,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
91.59541817522728,91.5973265171051,271.5987091064453,180.0013825893402,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
92.75157746512046,92.75243759155273,272.7540364265442,180.00159883499146,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
93.71797171931486,93.71957445144653,273.72046756744385,180.00089311599731,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
93.97151438077624,93.97196793556213,273.97293758392334,180.0009696483612,False,0,0,0,0.0,True,timeout,AgentRoute,2.0,14
